praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
3.520460802488973,3.214867803470662,3.2068032436339315,2.9856819377004897,1.9213246735826988,3.5380565643793527,4.028916756899646,6.693323668269949,2.791165107812717,3.6428355156125294,3.1135153092103742
3.3105430133940246,2.8903717578961645,3.9684033388642534,3.8877303128591016,2.2192034840549946,3.173878458937465,3.6609942506244004,5.552959584921617,3.949318790171843,4.286341384539473,3.3638415951183864
4.259859000699674,3.5553480614894135,3.2228678461377385,4.286341384539473,2.9231615807191558,2.653241964607215,3.242592351485517,5.579729825986222,2.9496883350525844,3.7471483622379123,3.1986731175506815
3.8437441646748516,2.9601050959108397,2.2679936482244267,2.9652730660692823,4.180522258463153,2.451005098112319,2.766319109226186,6.063785208687608,2.8390784635086144,3.292126286607793,2.4423470353692043
4.882801922586371,3.6428355156125294,3.0007198150650303,4.5880240271531205,3.4404180948154366,3.2228678461377385,3.414442608412176,5.749392985908253,2.833213344056216,3.0007198150650303,2.9652730660692823
4.672828834461906,3.6686767467964168,2.316487998163037,3.2228678461377385,3.502549875922443,2.9601050959108397,3.449987545831587,6.530877627725885,2.5726122302071057,3.370738174177447,3.0252910757955354
4.241326752570746,3.370738174177447,2.856470206220483,4.983606621708336,2.8622008809294686,2.4595888418037104,3.2068032436339315,6.352629396319567,1.6448050562713916,3.459466289786131,4.109233174715851
4.100989104940769,3.3214324131932926,2.4069451083182885,4.436751534363128,0.9707789171582247,2.052840859882657,3.1135153092103742,5.849324779946859,1.6448050562713916,3.190476350346503,3.5467396869528134
3.871201010907891,2.8903717578961645,3.765840495250065,4.276666119016055,3.817712325956905,2.468099531471619,4.065602093356446,6.289715570908998,3.32862668882732,3.9318256327243257,2.791165107812717
4.055257173514054,3.6082115510464816,2.316487998163037,3.459466289786131,2.797281334830153,3.6609942506244004,4.663439094112067,7.3938782901077555,3.122364924487357,3.449987545831587,3.0349529867072724
3.380994674344636,2.6100697927420065,3.095577608523707,3.475067230228611,3.835141961092188,3.616308761279101,4.117409835153096,6.728628613084702,1.6448050562713916,2.8213788864092133,4.517431271680085
3.5890591188317256,3.0007198150650303,3.3877743613300146,4.206184043977636,4.117409835153096,1.3110318766193438,3.095577608523707,6.396929655216146,1.4327007339340463,2.72785282839839,4.517431271680085
3.871201010907891,3.2228678461377385,2.9338568698359038,5.552959584921617,4.33990170837321,2.1713368063840917,3.407841924380824,6.863803391452954,2.468099531471619,3.449987545831587,2.5257286443082556
4.162003210695915,2.990719731730447,3.068052935133617,2.797281334830153,2.333114298028869,3.095577608523707,4.736198448394496,7.007600613951853,3.2068032436339315,4.046553898385752,2.6602595372658615
4.152613470346076,3.095577608523707,1.951608170169951,5.3471075307174685,3.250374491927572,1.80005827204275,2.9652730660692823,6.369900982828227,1.332366019094335,2.5952547069568657,2.2278615467981093
2.7212954278522306,2.5416019934645457,3.250374491927572,3.686376323895818,4.162003210695915,1.9600947840472698,2.7212954278522306,5.87493073085203,2.4595888418037104,3.4404180948154366,2.451005098112319
4.00369019395397,3.077312260546414,2.856470206220483,2.791165107812717,0.887891257352457,2.5726122302071057,2.9652730660692823,6.234410725718371,2.365559892155434,3.9945242269398897,5.384495062789089
4.241326752570746,3.353406717825807,2.917770732084279,4.418840607796598,2.975529566236472,2.060513531794317,3.2228678461377385,5.886104031450156,0.7419373447293773,4.135166556742356,2.714694743820879
4.787491742782046,4.180522258463153,2.4423470353692043,4.00369019395397,3.3877743613300146,2.2679936482244267,3.5380565643793527,7.816416983691801,1.3787660946990992,3.493472657771326,4.37449836825309
3.756538102587751,2.4932054526026954,2.766319109226186,2.975529566236472,4.215086179918229,2.052840859882657,3.5553480614894135,6.54965074223381,2.6602595372658615,3.1484533605716547,2.4932054526026954
3.8264651170664994,3.122364924487357,2.772588722239781,3.906004933102583,3.7819143200811256,1.2781522025001875,3.086486636822455,6.028278520230698,2.7013612129514133,3.3463891451671604,2.3896797998449792
4.294560608892605,3.686376323895818,0.6931471805599453,6.306275286948016,2.501435951739211,1.5432981099295553,2.6878474937846906,5.840641657373398,2.791165107812717,3.713572066704308,2.9601050959108397
3.9945242269398897,3.572345637857985,1.358409157630355,0.7466879474879753,6.639875833826536,2.2679936482244267,2.617395832834079,5.393627546352362,3.242592351485517,4.1713056033582285,4.927253685157205
3.493472657771326,2.990719731730447,4.481871969643598,4.875197323201151,3.475067230228611,2.1482677326096886,3.242592351485517,6.261491684321042,2.3485140248824456,3.2068032436339315,2.8507065015037334
4.770684624465665,4.100989104940769,2.468099531471619,5.652489180268651,3.1822118404966093,3.095577608523707,3.449987545831587,5.723585101952381,2.0918640616783932,3.095577608523707,3.5115454388310208
3.835141961092188,3.520460802488973,3.32862668882732,4.927253685157205,3.6506582412937387,1.4060969884160703,2.5257286443082556,6.476972362889683,1.2029723039923526,3.484312288372662,4.065602093356446
3.8628327612373745,3.4339872044851463,2.631888840136646,2.8735646395797834,2.7212954278522306,2.4069451083182885,2.8735646395797834,5.572154032177765,3.5115454388310208,4.579852378003801,3.2846635654062037
3.449987545831587,2.2925347571405443,5.099866427824199,5.940171252720432,4.330733340286331,2.653241964607215,2.8622008809294686,6.244166900663736,3.0204248861443626,3.3105430133940246,2.9338568698359038
3.756538102587751,2.5649493574615367,2.4932054526026954,3.3978584803966405,3.6082115510464816,1.9823798288367047,3.173878458937465,3.2347491740244907,1.332366019094335,2.797281334830153,4.436751534363128
4.634728988229636,3.6686767467964168,3.6506582412937387,5.501258210544727,4.3134800921387715,2.766319109226186,2.791165107812717,6.1463292576688975,1.8373699804801074,3.449987545831587,4.812184355372417
3.529297384289471,3.3032169733019514,3.2068032436339315,5.1298987149230735,3.7909846770510898,4.7535901911063645,5.3471075307174685,6.674561391814426,3.044522437723423,2.9496883350525844,2.5952547069568657
3.8088822465086327,3.5380565643793527,2.8154087194227095,3.104586678466073,2.803360380906535,2.1713368063840917,3.0007198150650303,6.091309882077698,1.208960345836975,2.917770732084279,4.428433007488037
2.791165107812717,2.766319109226186,2.990719731730447,2.9338568698359038,2.714694743820879,3.131136910560194,3.2068032436339315,5.68697535633982,2.2278615467981093,2.9391619220655967,2.4595888418037104
4.463606621666305,3.475067230228611,2.365559892155434,4.3134800921387715,2.468099531471619,1.937301774518713,2.9391619220655967,6.091309882077698,3.1484533605716547,3.8628327612373745,3.520460802488973
3.5115454388310208,3.3357695763397,3.1654750481410856,3.1570004211501135,3.1570004211501135,3.131136910560194,3.529297384289471,6.234410725718371,3.095577608523707,3.5467396869528134,2.3243465847755584
4.019980146933238,3.0106208860477417,3.616308761279101,3.9318256327243257,3.380994674344636,2.5726122302071057,3.3978584803966405,5.68697535633982,2.8390784635086144,3.353406717825807,2.772588722239781
3.713572066704308,3.2068032436339315,2.72785282839839,3.0349529867072724,2.6878474937846906,1.0043016091968684,1.8976198599275322,2.8791984572980396,3.1986731175506815,3.775057150354989,2.5257286443082556
3.624340932976365,2.8622008809294686,2.803360380906535,3.502549875922443,2.3485140248824456,1.4678743481123135,1.8594181177018698,5.552959584921617,3.32862668882732,3.871201010907891,4.206184043977636
3.9852734671677386,3.9318256327243257,3.563882963939251,4.570578741218473,4.286341384539473,3.414442608412176,4.188138441508461,6.118097198041348,2.5877640352277083,3.139832617527748,3.104586678466073
4.410371107683024,4.135166556742356,3.0633909220278057,3.292126286607793,2.6878474937846906,3.730501128804756,3.9318256327243257,6.0473721790462776,2.501435951739211,3.380994674344636,2.740840023925201
2.6741486494265287,3.4339872044851463,3.250374491927572,5.545177444479562,4.135166556742356,3.4242626545931514,3.817712325956905,5.44673737166631,3.0106208860477417,3.5890591188317256,2.7788192719904172
2.917770732084279,3.414442608412176,3.3463891451671604,3.173878458937465,3.2228678461377385,3.1570004211501135,3.407841924380824,6.0473721790462776,3.32862668882732,3.8088822465086327,1.6601310267496185
3.6686767467964168,3.292126286607793,3.8437441646748516,3.703768066607687,2.6461747973841225,3.054001181677967,3.775057150354989,5.8944028342648505,1.4883995840570443,2.6390573296152584,3.9852734671677386
4.653960350157523,3.3032169733019514,2.517696472610991,2.5572273113676265,3.139832617527748,2.3570732782781154,2.772588722239781,5.857933154483459,0.8586616190375188,3.493472657771326,0.6931471805599453
3.6428355156125294,2.5726122302071057,3.475067230228611,3.131136910560194,2.3978952727983707,2.5649493574615367,3.1484533605716547,5.921578419643816,1.4678743481123135,2.4336133554004498,4.33990170837321
3.975936331171799,3.7376696182833684,3.258096538021482,4.00369019395397,3.0106208860477417,2.3896797998449792,3.044522437723423,6.415096959171596,0.6931471805599453,3.9852734671677386,2.2925347571405443
4.401829261970061,3.2771447329921766,2.5494451709255714,4.579852378003801,2.365559892155434,1.324418957401803,2.975529566236472,2.6602595372658615,3.054001181677967,3.713572066704308,2.8903717578961645
5.429345628954441,3.765840495250065,2.8507065015037334,4.152613470346076,2.5416019934645457,1.220829921392359,3.3032169733019514,6.333279628139691,1.184789984909162,3.370738174177447,3.068052935133617
3.5380565643793527,1.6956156086751528,2.9014215940827497,3.4339872044851463,3.3877743613300146,3.3978584803966405,4.037774210733707,6.063785208687608,3.3638415951183864,3.6506582412937387,2.6026896854443837
3.493472657771326,2.833213344056216,2.1713368063840917,3.2228678461377385,4.463606621666305,1.9065751436566365,2.0844290831908747,5.680172609017068,2.451005098112319,3.4404180948154366,2.5726122302071057
4.3134800921387715,3.269568939183719,2.797281334830153,4.795790545596741,2.6100697927420065,1.7544036826842861,2.9856819377004897,6.100318952020064,1.747459210331475,2.791165107812717,4.74493212836325
4.028916756899646,4.037774210733707,2.3570732782781154,6.244166900663736,4.00369019395397,2.196112848483529,2.791165107812717,6.530877627725885,2.72785282839839,3.3214324131932926,2.5257286443082556
3.6506582412937387,3.131136910560194,2.124653884501384,3.190476350346503,4.074141854904581,2.2925347571405443,2.72785282839839,5.929589143389895,2.9652730660692823,3.8522730010223722,3.5890591188317256
3.258096538021482,2.8622008809294686,2.333114298028869,3.0204248861443626,1.5085119938441398,4.672828834461906,5.153291594497779,7.447751280047908,2.509599262378372,3.1654750481410856,2.8735646395797834
4.268297869345539,3.529297384289471,2.2192034840549946,6.2166061010848646,4.544358046591334,3.8877303128591016,4.490881039585964,6.962243464266207,1.2612978709452054,2.5726122302071057,4.481871969643598
3.4688560301359703,3.054001181677967,3.214867803470662,5.993961427306569,4.709530201312334,2.316487998163037,2.653241964607215,6.342121418721152,3.475067230228611,4.401829261970061,4.672828834461906
3.879499813722586,2.714694743820879,2.333114298028869,3.0633909220278057,3.3032169733019514,1.9823798288367047,2.2278615467981093,5.955837369464831,2.72785282839839,3.269568939183719,2.766319109226186
4.472780997942346,3.914021008090819,2.9391619220655967,1.776645831418007,2.791165107812717,2.468099531471619,2.8903717578961645,5.652489180268651,3.104586678466073,3.6428355156125294,2.501435951739211
4.795790545596741,3.835141961092188,2.975529566236472,4.736198448394496,3.2771447329921766,2.8622008809294686,3.6686767467964168,7.016609683894219,2.833213344056216,3.475067230228611,2.0215475632609334
3.9589065913269965,3.6609942506244004,3.044522437723423,3.0106208860477417,3.2846635654062037,2.4423470353692043,3.817712325956905,6.639875833826536,2.917770732084279,3.632309102625542,2.72785282839839
3.353406717825807,3.3032169733019514,2.9601050959108397,4.188138441508461,3.8088822465086327,3.1135153092103742,3.459466289786131,7.052721049232323,2.9496883350525844,3.4688560301359703,2.300583090323373
3.765840495250065,2.8791984572980396,2.8622008809294686,5.099866427824199,2.2762411176544437,2.617395832834079,3.449987545831587,6.091309882077698,2.3896797998449792,2.9231615807191558,2.9231615807191558
3.502549875922443,3.380994674344636,3.703768066607687,3.2771447329921766,2.5257286443082556,2.7536607123542622,3.242592351485517,5.768320995793772,3.242592351485517,3.8088822465086327,3.0349529867072724
3.6686767467964168,3.2228678461377385,3.370738174177447,3.139832617527748,3.4339872044851463,3.2771447329921766,3.8877303128591016,7.079184394609668,3.269568939183719,4.00369019395397,3.6938669956249757
4.037774210733707,3.32862668882732,3.3877743613300146,2.3485140248824456,3.9318256327243257,3.258096538021482,3.7909846770510898,6.082218910376446,1.5789787049493917,3.0252910757955354,3.6686767467964168
3.879499813722586,3.2771447329921766,2.803360380906535,3.597312260588446,1.536867219599265,2.766319109226186,2.9652730660692823,6.6039438246004725,1.7698546338400052,2.797281334830153,4.3489867805956814
3.730501128804756,2.9014215940827497,2.7788192719904172,2.803360380906535,1.5303947050936475,2.5416019934645457,3.095577608523707,6.244166900663736,3.2347491740244907,3.9318256327243257,4.787491742782046
2.451005098112319,2.714694743820879,3.380994674344636,2.9391619220655967,2.5952547069568657,2.9231615807191558,3.2846635654062037,5.902633333401366,1.7173950539391927,2.6026896854443837,3.720862499966987
4.534747721691546,3.4404180948154366,2.8735646395797834,4.356708826689592,4.037774210733707,2.187174241482718,3.32862668882732,6.333279628139691,1.3056264580524357,2.6602595372658615,4.135166556742356
3.5380565643793527,2.617395832834079,3.1135153092103742,3.8979240810486444,3.173878458937465,3.139832617527748,3.4242626545931514,5.6240175061873385,1.4951487660319727,2.509599262378372,3.2347491740244907
3.2846635654062037,2.179286876649552,3.7471483622379123,3.414442608412176,3.2771447329921766,2.9231615807191558,3.3877743613300146,5.805134968916488,2.740840023925201,3.353406717825807,2.6946271807700692
4.162003210695915,3.5115454388310208,3.139832617527748,5.680172609017068,3.5890591188317256,1.6370530794670737,2.2278615467981093,5.10594547390058,2.6946271807700692,3.353406717825807,0.7030975114131134
4.197201947661808,3.3978584803966405,2.5572273113676265,4.653960350157523,3.3877743613300146,2.681021528714291,3.131136910560194,5.823045895483019,2.6602595372658615,3.5380565643793527,2.917770732084279
3.9589065913269965,4.100989104940769,3.765840495250065,5.187385805840755,4.206184043977636,1.9139771019523042,3.1654750481410856,6.244166900663736,2.3813962734183356,2.9601050959108397,1.6094379124341003
4.197201947661808,3.8979240810486444,2.9391619220655967,4.544358046591334,3.269568939183719,2.333114298028869,2.5572273113676265,6.198478716492308,1.3506671834767394,2.8154087194227095,4.065602093356446
2.6602595372658615,3.077312260546414,2.975529566236472,4.997212273764115,3.597312260588446,4.251348311031766,4.709530201312334,7.151485463904735,1.9065751436566365,2.8622008809294686,2.8791984572980396
4.74493212836325,3.703768066607687,2.714694743820879,4.330733340286331,3.529297384289471,2.0451088625993306,3.190476350346503,6.6039438246004725,2.6602595372658615,3.5890591188317256,2.617395832834079
4.955827057601261,4.197201947661808,3.8628327612373745,5.6240175061873385,4.727387818712341,3.713572066704308,4.046553898385752,6.612041034833092,2.772588722239781,3.3214324131932926,3.077312260546414
3.7999735016195233,3.0106208860477417,3.2068032436339315,3.572345637857985,3.0349529867072724,3.044522437723423,3.6082115510464816,6.415096959171596,0.8544153281560676,4.544358046591334,2.2353763433005955
1.572773928062509,2.747270914255491,2.8213788864092133,2.2925347571405443,2.424802725718295,2.6100697927420065,3.32862668882732,5.733341276897746,3.8628327612373745,4.365643155423357,3.8264651170664994
4.544358046591334,4.401829261970061,3.104586678466073,2.9014215940827497,2.9652730660692823,3.3877743613300146,3.7909846770510898,5.7430031878094825,2.2192034840549946,2.9652730660692823,1.8373699804801074
3.9318256327243257,3.370738174177447,3.1484533605716547,3.3877743613300146,3.0106208860477417,2.373043556642607,3.6938669956249757,7.29505641646263,3.4242626545931514,4.109233174715851,3.1654750481410856
4.508659285607248,2.8903717578961645,3.086486636822455,4.463606621666305,3.4242626545931514,0.6931471805599453,1.425515074273172,5.517452896464707,2.8507065015037334,3.3978584803966405,3.0252910757955354
2.9014215940827497,2.7788192719904172,3.104586678466073,3.139832617527748,3.044522437723423,3.086486636822455,3.3638415951183864,5.940171252720432,2.617395832834079,3.292126286607793,1.4816045409242156
3.7999735016195233,3.3214324131932926,3.190476350346503,4.37449836825309,3.7999735016195233,2.5257286443082556,2.6100697927420065,6.182084906716632,2.4932054526026954,3.4688560301359703,2.3085671646715933
3.0007198150650303,2.803360380906535,1.6808279085207734,2.3896797998449792,3.1484533605716547,2.468099531471619,2.8507065015037334,6.198478716492308,2.252343876557299,3.3638415951183864,2.856470206220483
5.278114659230517,4.117409835153096,3.502549875922443,2.517696472610991,3.817712325956905,1.7101878155342434,2.6602595372658615,3.380994674344636,2.8213788864092133,3.292126286607793,3.077312260546414
4.490881039585964,3.5467396869528134,2.5649493574615367,4.046553898385752,2.8735646395797834,2.3978952727983707,2.8507065015037334,6.0112671744041615,2.803360380906535,3.676300671907076,2.4932054526026954
4.534747721691546,3.6428355156125294,3.1484533605716547,4.990432586778736,3.0106208860477417,3.0007198150650303,3.6428355156125294,5.786897381366708,2.714694743820879,3.353406717825807,2.8390784635086144
3.703768066607687,2.5572273113676265,3.0106208860477417,6.315358001522335,4.3489867805956814,2.8622008809294686,3.3463891451671604,5.902633333401366,2.681021528714291,3.242592351485517,2.8390784635086144
4.544358046591334,3.624340932976365,2.333114298028869,5.857933154483459,3.686376323895818,2.5257286443082556,3.0106208860477417,5.87493073085203,2.259677591982769,2.6100697927420065,3.1986731175506815
2.9601050959108397,1.62924053973028,2.740840023925201,5.0106352940962555,3.258096538021482,2.990719731730447,3.703768066607687,5.87493073085203,1.747459210331475,2.917770732084279,4.223909766576744
4.162003210695915,3.1654750481410856,2.468099531471619,4.672828834461906,3.624340932976365,4.065602093356446,4.544358046591334,6.953684210870537,2.772588722239781,3.493472657771326,2.517696472610991
3.7999735016195233,2.6946271807700692,1.1662709371419244,5.75890177387728,3.242592351485517,2.772588722239781,3.475067230228611,6.720220155135295,2.5877640352277083,3.1822118404966093,2.5494451709255714
2.2192034840549946,2.8903717578961645,3.095577608523707,4.463606621666305,3.475067230228611,2.8622008809294686,3.32862668882732,5.723585101952381,3.1986731175506815,3.676300671907076,2.2925347571405443
3.3214324131932926,2.8903717578961645,0.8544153281560676,5.902633333401366,2.9338568698359038,2.714694743820879,3.9852734671677386,7.438971592395862,2.424802725718295,3.077312260546414,2.7013612129514133
3.9415818076696905,3.370738174177447,3.914021008090819,4.117409835153096,3.756538102587751,3.484312288372662,3.9684033388642534,7.106606137727303,2.259677591982769,3.9945242269398897,2.6026896854443837
4.446174454497633,3.572345637857985,1.814824742159051,2.8213788864092133,2.72785282839839,2.6741486494265287,3.1135153092103742,5.857933154483459,1.4951487660319727,2.5726122302071057,4.144720769547168
4.152613470346076,3.2228678461377385,3.086486636822455,2.631888840136646,3.1822118404966093,3.730501128804756,4.544358046591334,7.492760300922379,1.6448050562713916,2.6100697927420065,4.544358046591334
4.1713056033582285,3.122364924487357,2.797281334830153,3.6938669956249757,2.2925347571405443,4.61512051684126,5.455321115357702,7.807510042216193,2.714694743820879,3.5115454388310208,2.740840023925201
3.7909846770510898,3.122364924487357,2.2679936482244267,3.8979240810486444,3.775057150354989,2.300583090323373,2.766319109226186,6.324358962381311,2.2192034840549946,3.563882963939251,5.111987788356544
4.383275854074314,3.2771447329921766,2.1482677326096886,4.544358046591334,3.139832617527748,2.2925347571405443,3.0349529867072724,6.171700597410915,3.068052935133617,3.520460802488973,2.7212954278522306
2.468099531471619,2.772588722239781,3.1986731175506815,3.380994674344636,4.037774210733707,0.797507195884188,2.7536607123542622,6.720220155135295,2.990719731730447,3.493472657771326,2.4069451083182885
4.37449836825309,3.139832617527748,3.4339872044851463,5.796057750765372,3.5890591188317256,2.5877640352277083,3.173878458937465,5.537334267018537,2.8735646395797834,3.292126286607793,2.451005098112319
4.517431271680085,3.914021008090819,2.9496883350525844,4.663439094112067,3.1135153092103742,3.173878458937465,3.493472657771326,5.973809611869261,2.8213788864092133,3.2228678461377385,2.4932054526026954
6.315358001522335,5.966146739123692,2.631888840136646,5.087596335232384,3.817712325956905,2.9338568698359038,3.292126286607793,6.647688373563329,1.6154199841116479,2.6741486494265287,3.3214324131932926
3.730501128804756,3.242592351485517,4.127134385045092,4.795790545596741,3.173878458937465,3.1986731175506815,3.9415818076696905,6.576469569048224,3.8437441646748516,4.463606621666305,3.703768066607687
4.117409835153096,2.617395832834079,2.9069010598473755,5.170483995038151,3.1484533605716547,2.617395832834079,3.4688560301359703,5.768320995793772,1.536867219599265,3.190476350346503,4.037774210733707
3.9415818076696905,3.095577608523707,2.917770732084279,3.1484533605716547,1.6524974018945473,3.269568939183719,3.686376323895818,5.948034989180646,1.5085119938441398,2.2438960966453663,4.286341384539473
4.770684624465665,3.686376323895818,3.3214324131932926,2.72785282839839,2.424802725718295,2.7788192719904172,3.407841924380824,6.738152494595957,3.1822118404966093,3.632309102625542,2.7788192719904172
4.127134385045092,3.122364924487357,2.6100697927420065,4.418840607796598,3.2068032436339315,2.451005098112319,3.068052935133617,7.205635176410364,3.122364924487357,3.616308761279101,2.856470206220483
4.534747721691546,3.765840495250065,2.740840023925201,3.502549875922443,3.6428355156125294,1.6094379124341003,2.8903717578961645,5.814130531825066,2.517696472610991,3.407841924380824,4.268297869345539
2.4849066497880004,2.333114298028869,2.131796772013764,4.844187086458591,3.2228678461377385,2.803360380906535,3.3032169733019514,6.38856140554563,2.990719731730447,3.8088822465086327,3.1654750481410856
5.14166355650266,4.472780997942346,3.4242626545931514,5.19295685089021,3.871201010907891,3.407841924380824,3.7909846770510898,5.805134968916488,1.6448050562713916,3.214867803470662,4.552823705615882
4.01096295328305,3.131136910560194,2.5416019934645457,5.438079308923196,3.624340932976365,3.616308761279101,4.852030263919617,6.84587987526405,2.8791984572980396,3.713572066704308,2.766319109226186
2.9496883350525844,3.1986731175506815,3.730501128804756,4.526126978647638,4.00369019395397,2.7536607123542622,3.380994674344636,6.315358001522335,1.7850704810772584,3.7471483622379123,5.680172609017068
3.580737295494233,3.122364924487357,3.7471483622379123,5.375278407684165,4.436751534363128,2.1077860146889784,2.9231615807191558,6.289715570908998,3.353406717825807,4.065602093356446,3.0633909220278057
5.19295685089021,5.10594547390058,2.8213788864092133,3.8437441646748516,2.5572273113676265,2.917770732084279,3.4339872044851463,6.594413459749778,2.9014215940827497,3.292126286607793,2.9391619220655967
4.436751534363128,3.906004933102583,3.5553480614894135,4.68213122712422,4.232656178019613,2.9231615807191558,3.4688560301359703,5.75890177387728,1.1151415906193203,2.772588722239781,4.286341384539473
4.499809670330265,3.484312288372662,4.01096295328305,4.393213824064446,3.32862668882732,1.6094379124341003,4.091005660956586,6.261491684321042,1.8671761085128091,3.122364924487357,4.019980146933238
4.091005660956586,3.6609942506244004,1.8976198599275322,3.1484533605716547,2.501435951739211,3.580737295494233,4.1713056033582285,7.5740450053721995,2.8154087194227095,3.414442608412176,2.3896797998449792
3.493472657771326,2.517696472610991,2.714694743820879,2.580216829592325,1.951608170169951,2.766319109226186,3.3978584803966405,6.154858094016418,3.250374491927572,3.703768066607687,3.459466289786131
3.8628327612373745,3.0204248861443626,3.407841924380824,4.08260930600368,3.879499813722586,1.8531680973566984,3.484312288372662,6.126869184114185,2.4159137783010487,3.520460802488973,3.139832617527748
3.6609942506244004,2.451005098112319,2.9231615807191558,3.502549875922443,2.7536607123542622,2.747270914255491,3.380994674344636,5.501258210544727,2.052840859882657,2.747270914255491,4.206184043977636
4.30406509320417,3.044522437723423,2.6602595372658615,2.681021528714291,3.3877743613300146,1.1786549963416462,3.1822118404966093,5.713732805509369,4.08260930600368,4.718498871295094,5.14166355650266
3.765840495250065,2.9391619220655967,3.493472657771326,4.33990170837321,4.356708826689592,3.2228678461377385,4.672828834461906,7.492760300922379,2.797281334830153,3.92395157629342,5.303304908059076
4.481871969643598,4.065602093356446,3.250374491927572,4.709530201312334,3.730501128804756,3.2347491740244907,3.3463891451671604,5.886104031450156,2.5649493574615367,3.0633909220278057,2.0769384114617173
3.7376696182833684,2.8903717578961645,3.095577608523707,5.501258210544727,4.268297869345539,2.4336133554004498,2.8791984572980396,6.154858094016418,3.0252910757955354,3.676300671907076,3.0252910757955354
3.949318790171843,3.5890591188317256,3.139832617527748,3.173878458937465,1.4327007339340463,1.601405740736836,2.5952547069568657,4.7535901911063645,3.502549875922443,3.92395157629342,2.9856819377004897
2.468099531471619,3.0106208860477417,2.9338568698359038,3.414442608412176,3.32862668882732,1.8229350866965048,2.468099531471619,6.54965074223381,1.747459210331475,2.4069451083182885,4.259859000699674
4.365643155423357,3.906004933102583,3.077312260546414,3.122364924487357,2.975529566236472,2.4849066497880004,3.529297384289471,5.993961427306569,2.6741486494265287,3.1654750481410856,2.747270914255491
4.321480134805848,3.449987545831587,3.139832617527748,3.597312260588446,3.949318790171843,4.844187086458591,5.6240175061873385,7.3938782901077555,2.9231615807191558,3.3638415951183864,2.9391619220655967
3.730501128804756,4.037774210733707,2.501435951739211,4.74493212836325,3.3214324131932926,3.9945242269398897,4.446174454497633,6.863803391452954,2.5952547069568657,3.3214324131932926,2.772588722239781
4.356708826689592,3.0633909220278057,2.6100697927420065,3.2846635654062037,3.6506582412937387,1.5151272329628591,2.5952547069568657,6.333279628139691,2.4069451083182885,3.2771447329921766,3.3214324131932926
2.72785282839839,1.8594181177018698,2.6390573296152584,4.499809670330265,0.9707789171582247,2.2192034840549946,3.131136910560194,6.028278520230698,3.104586678466073,3.529297384289471,3.1822118404966093
3.9684033388642534,3.5467396869528134,2.772588722239781,3.7909846770510898,2.6026896854443837,3.086486636822455,3.6082115510464816,6.0014148779611505,4.552823705615882,5.14166355650266,3.713572066704308
3.5380565643793527,3.2228678461377385,2.316487998163037,2.990719731730447,4.019980146933238,3.8264651170664994,4.634728988229636,7.19668657083435,3.3978584803966405,4.251348311031766,3.871201010907891
4.330733340286331,3.8628327612373745,1.3454723665996355,6.126869184114185,3.6428355156125294,2.0215475632609334,3.0349529867072724,5.966146739123692,3.044522437723423,3.4688560301359703,2.5257286443082556
0.9593502213346021,2.517696472610991,3.563882963939251,3.475067230228611,2.0844290831908747,3.92395157629342,4.410371107683024,6.674561391814426,2.252343876557299,3.459466289786131,5.049856007249537
3.9945242269398897,3.1135153092103742,2.0068708488450007,5.537334267018537,3.1822118404966093,2.3485140248824456,3.3032169733019514,5.814130531825066,1.4816045409242156,3.353406717825807,4.383275854074314
4.455509411433685,3.502549875922443,2.8791984572980396,3.5115454388310208,4.180522258463153,1.3912819026309295,3.3638415951183864,5.337538079701318,3.3105430133940246,3.686376323895818,2.5494451709255714
3.949318790171843,3.3877743613300146,3.269568939183719,4.055257173514054,3.6686767467964168,3.414442608412176,4.117409835153096,6.576469569048224,2.373043556642607,3.0106208860477417,2.7536607123542622
3.292126286607793,3.173878458937465,3.5380565643793527,4.552823705615882,3.3214324131932926,1.8825138324965192,2.766319109226186,6.423246963533519,2.8390784635086144,3.5467396869528134,2.917770732084279
4.463606621666305,4.144720769547168,3.9945242269398897,5.786897381366708,5.480638923341991,2.631888840136646,3.242592351485517,6.0014148779611505,2.451005098112319,2.72785282839839,2.580216829592325
4.5612182984589085,3.6506582412937387,4.294560608892605,4.579852378003801,3.529297384289471,3.2771447329921766,3.8628327612373745,6.3784261836515865,1.7404661748405046,2.9014215940827497,3.380994674344636
3.713572066704308,2.9652730660692823,3.2347491740244907,4.1713056033582285,3.5890591188317256,1.9671123567059163,2.856470206220483,4.410371107683024,2.803360380906535,3.353406717825807,2.8154087194227095
4.356708826689592,3.8522730010223722,3.5890591188317256,4.517431271680085,3.7376696182833684,2.8390784635086144,3.292126286607793,5.983936280687191,1.0986122886681098,4.3489867805956814,2.72785282839839
3.3877743613300146,3.1570004211501135,3.730501128804756,5.3230099791384085,4.206184043977636,3.044522437723423,3.407841924380824,5.480638923341991,0.8415671856782188,3.616308761279101,1.0260415958332743
4.534747721691546,4.046553898385752,2.791165107812717,3.0007198150650303,2.617395832834079,2.316487998163037,2.340843805111136,5.777652323222656,2.4932054526026954,3.044522437723423,2.990719731730447
2.747270914255491,2.4849066497880004,2.2353763433005955,5.170483995038151,3.502549875922443,2.2353763433005955,3.292126286607793,6.873163834212518,3.214867803470662,3.5890591188317256,1.8229350866965048
